# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.2776414453983307 0.2515542507171631 0.28007772564888 0.19072656333446503
Incorrect 0 2 0.27826035022735596 0.2521331310272217 0.2787635028362274 0.19084303081035614
Incorrect 0 2 0.2320532351732254 0.23696760833263397 0.2765975296497345 0.25438162684440613
Incorrect 0 2 0.26607194542884827 0.250688761472702 0.28114694356918335 0.20209236443042755
Incorrect 0 2 0.27912411093711853 0.24781350791454315 0.2818507254123688 0.19121170043945312
Correct 0 0 0.286805659532547 0.2517028748989105 0.2700495719909668 0.1914418339729309
Incorrect 0 3 0.22596634924411774 0.2287706434726715 0.2629879117012024 0.28227508068084717
Incorrect 0 2 0.267696350812912 0.24399343132972717 0.2731647789478302 0.2151455134153366
Incorrect 0 2 0.25660064816474915 0.2666701376438141 0.267643541097641 0.20908570289611816
Incorrect 0 2 0.27267640829086304 0.2608377933502197 0.2738487422466278 0.19263705611228943
Correct 0 0 0.28820064663887024 0.2383582592010498 0.27654320001602173 0.19689789414405823
Incorrect 0 2 0.27431976795196533 0.24539895355701447 0.27846986055374146 0.20181144773960114
Correct 0 0 0.28730401396751404 0.24936623871326447 0.27680161595344543 0.18652817606925964
Incorrect 0 2 0.2752731442451477 0.25302883982658386 0.27910202741622925 0.19259600341320038
Incorrect 0 2 0.2680703401565552 0.25597453117370605 0.28064560890197754 0.19530954957008362
Correct 0 0 0.2767653167247772 0.2565252482891083 0.2744845747947693 0.1922248899936676
Correct 0 0 0.28057169914245605 0.24933892488479614 0.26892197132110596 0.20116740465164185
Incorrect 0 2 0.2712731957435608 0.2563974857330322 0.27764371037483215 0.19468557834625244
Correct 0 0 0.2801147699356079 0.2511148452758789 0.2754288613796234 0.19334149360656738
Correct 0 0 0.2780531942844391 0.25281378626823425 0.27501925826072693 0.1941138058900833
Incorrect 0 2 0.2707493007183075 0.25554800033569336 0.2781907021999359 0.19551202654838562
Correct 0 0 0.2690661549568176 0.2592986524105072 0.26690873503685 0.2047264575958252
Incorrect 0 2 0.2629699110984802 0.24384088814258575 0.2716783285140991 0.2215108871459961
Incorrect 0 1 0.21836158633232117 0.2852556109428406 0.23582416772842407 0.2605586647987366
Correct 0 0 0.279697060585022 0.254989892244339 0.2765507102012634 0.18876232206821442
Incorrect 0 2 0.25207120180130005 0.23384429514408112 0.28241419792175293 0.2316703349351883
Correct 0 0 0.2817203998565674 0.25022387504577637 0.2801090180873871 0.18794673681259155
Correct 0 0 0.28475049138069153 0.24611736834049225 0.276520311832428 0.19261181354522705
Incorrect 0 2 0.27265065908432007 0.24875394999980927 0.2845419645309448 0.19405345618724823
Incorrect 0 2 0.2416101098060608 0.24650469422340393 0.26858898997306824 0.24329619109630585
Incorrect 0 2 0.22006027400493622 0.2319306880235672 0.2884044051170349 0.25960463285446167
Incorrect 0 2 0.272079199552536 0.2598111629486084 0.2806825637817383 0.1874271035194397
Incorrect 0 2 0.25586849451065063 0.24514439702033997 0.27756741642951965 0.22141967713832855
Correct 0 0 0.28574424982070923 0.25515708327293396 0.27356261014938354 0.18553608655929565
Correct 0 0 0.27623745799064636 0.2553652822971344 0.2733369767665863 0.19506032764911652
Incorrect 0 1 0.18743424117565155 0.2874859571456909 0.23956699669361115 0.2855128347873688
Incorrect 0 2 0.27365371584892273 0.24876104295253754 0.28314098715782166 0.19444426894187927
Correct 0 0 0.2811377942562103 0.24754804372787476 0.2760571539402008 0.1952570080757141
Incorrect 0 3 0.23511244356632233 0.2569790482521057 0.2466139942407608 0.26129448413848877
Correct 0 0 0.28233519196510315 0.2543147802352905 0.2725783884525299 0.1907716542482376
Correct 0 0 0.2658708989620209 0.2497321367263794 0.2632676362991333 0.22112931311130524
Correct 0 0 0.28142037987709045 0.25406044721603394 0.2761631906032562 0.188355952501297
Incorrect 0 2 0.273881196975708 0.24470078945159912 0.286668986082077 0.19474902749061584
Incorrect 0 2 0.2725907862186432 0.2567037045955658 0.27557462453842163 0.19513089954853058
Correct 0 0 0.27594470977783203 0.25966253876686096 0.27389732003211975 0.19049546122550964
Correct 0 0 0.27351197600364685 0.25209760665893555 0.2720778286457062 0.20231258869171143
Incorrect 0 2 0.26383113861083984 0.25436654686927795 0.26734936237335205 0.21445290744304657
Incorrect 0 2 0.2758847773075104 0.255205363035202 0.27731165289878845 0.19159814715385437
Incorrect 0 2 0.271045058965683 0.25167787075042725 0.2719925343990326 0.20528458058834076
Correct 0 0 0.2740403115749359 0.2532140016555786 0.2656441628932953 0.207101508975029
Correct 0 0 0.2783455550670624 0.2543962597846985 0.2709953784942627 0.19626274704933167
Incorrect 0 2 0.2725104093551636 0.2500232756137848 0.27700719237327576 0.20045912265777588
Incorrect 0 2 0.23588182032108307 0.2743304967880249 0.2745403051376343 0.21524737775325775
Incorrect 0 2 0.2791866958141327 0.24978801608085632 0.2808960974216461 0.19012925028800964
Incorrect 0 2 0.2788812220096588 0.24823585152626038 0.28107619285583496 0.19180670380592346
Incorrect 0 2 0.2765946686267853 0.2532542943954468 0.27705320715904236 0.19309785962104797
Correct 0 0 0.280319482088089 0.25311869382858276 0.2757966220378876 0.19076521694660187
Incorrect 0 2 0.27323001623153687 0.2556677460670471 0.28360968828201294 0.18749253451824188
Incorrect 0 2 0.2670387029647827 0.2509196102619171 0.2781032621860504 0.20393840968608856
Incorrect 0 2 0.26841628551483154 0.2591208815574646 0.2780848443508148 0.19437795877456665
Incorrect 0 2 0.27017587423324585 0.2561317980289459 0.2817913293838501 0.19190096855163574
Incorrect 0 1 0.19501735270023346 0.2811053395271301 0.24717077612876892 0.2767065167427063
Correct 0 0 0.27257639169692993 0.25564029812812805 0.2687346637248993 0.20304864645004272
Incorrect 0 2 0.27518898248672485 0.25127384066581726 0.27736321091651917 0.19617396593093872
Correct 0 0 0.28197556734085083 0.2489386349916458 0.27838507294654846 0.1907007247209549
Incorrect 0 2 0.2639448940753937 0.25435930490493774 0.26729530096054077 0.2144004851579666
Correct 0 0 0.2879962623119354 0.24752502143383026 0.2769225835800171 0.18755611777305603
Incorrect 0 2 0.27854451537132263 0.25238460302352905 0.2806294560432434 0.1884414553642273
Incorrect 0 2 0.2752058804035187 0.24877020716667175 0.27724143862724304 0.19878245890140533
Correct 0 0 0.2837386131286621 0.2540073096752167 0.27443450689315796 0.18781962990760803
Correct 0 0 0.2840993404388428 0.2527889907360077 0.2708444595336914 0.19226720929145813
Correct 0 0 0.26295438408851624 0.2604788541793823 0.26184171438217163 0.21472510695457458
Incorrect 0 2 0.280193030834198 0.24867264926433563 0.2828657627105713 0.18826858699321747
Correct 0 0 0.2823959290981293 0.24991977214813232 0.27935561537742615 0.18832868337631226
Incorrect 0 2 0.2742459177970886 0.2474045753479004 0.2780301570892334 0.2003193199634552
Correct 0 0 0.27418553829193115 0.24432264268398285 0.2670600414276123 0.21443180739879608
Incorrect 0 2 0.27680352330207825 0.2517763674259186 0.2791675627231598 0.192252516746521
Incorrect 0 2 0.2680257260799408 0.25130411982536316 0.27368810772895813 0.2069820761680603
Correct 0 0 0.2868197560310364 0.25175127387046814 0.2696278691291809 0.19180113077163696
Correct 0 0 0.2674204707145691 0.26237860321998596 0.25379478931427 0.21640616655349731
Correct 0 0 0.27619287371635437 0.25691813230514526 0.26905325055122375 0.1978357583284378
Correct 0 0 0.2799178957939148 0.2597503960132599 0.2743503451347351 0.1859813630580902
Incorrect 0 2 0.2709072232246399 0.2436506599187851 0.2793521583080292 0.20608995854854584
Incorrect 0 2 0.2326657623052597 0.24293866753578186 0.2722202241420746 0.25217536091804504
Incorrect 0 2 0.27553197741508484 0.25394386053085327 0.2800118327140808 0.19051232933998108
Correct 0 0 0.292453408241272 0.24935682117938995 0.27525264024734497 0.18293717503547668
Correct 0 0 0.2808911204338074 0.24800561368465424 0.27530989050865173 0.19579340517520905
Correct 0 0 0.2747390866279602 0.25508907437324524 0.2690182626247406 0.20115356147289276
Correct 0 0 0.2756332755088806 0.2610090970993042 0.2745784521102905 0.18877916038036346
Correct 0 0 0.28072452545166016 0.253257155418396 0.28065285086631775 0.1853654831647873
Incorrect 0 1 0.250600129365921 0.2621591091156006 0.2590988278388977 0.2281419187784195
Incorrect 0 1 0.2532828748226166 0.2600306570529938 0.2557215094566345 0.23096494376659393
Incorrect 1 2 0.20782878994941711 0.23803004622459412 0.28124934434890747 0.2728917896747589
Incorrect 2 3 0.1885014772415161 0.2577444016933441 0.2563667297363281 0.29738742113113403
Correct 3 3 0.17684926092624664 0.25774136185646057 0.18004652857780457 0.385362833738327
