# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.36192190647125244 0.23761743307113647 0.29470568895339966 0.10575497150421143
Correct 0 0 0.354320764541626 0.24344252049922943 0.29349806904792786 0.10873867571353912
Correct 0 0 0.33290278911590576 0.25159770250320435 0.30504029989242554 0.11045918613672256
Correct 0 0 0.31941765546798706 0.26463812589645386 0.2893325984477997 0.1266116052865982
Correct 0 0 0.3092610836029053 0.2530282735824585 0.3005797266960144 0.13713090121746063
Incorrect 0 1 0.1873323619365692 0.3580884337425232 0.25529247522354126 0.19928666949272156
Correct 0 0 0.34972822666168213 0.2507185935974121 0.2957002520561218 0.10385295748710632
Incorrect 0 2 0.2808464467525482 0.23167189955711365 0.3197346329689026 0.16774708032608032
Correct 0 0 0.3570355176925659 0.2386520951986313 0.29991841316223145 0.10439401119947433
Correct 0 0 0.3659569323062897 0.23185878992080688 0.29657939076423645 0.10560491681098938
Correct 0 0 0.34051236510276794 0.23955793678760529 0.306855708360672 0.1130739375948906
Incorrect 0 2 0.26077792048454285 0.27375707030296326 0.2978827953338623 0.16758225858211517
Incorrect 0 2 0.20615068078041077 0.22920167446136475 0.3453535735607147 0.21929408609867096
Correct 0 0 0.34075745940208435 0.2544834017753601 0.3008003532886505 0.10395881533622742
Incorrect 0 2 0.2939298450946808 0.245666965842247 0.30970513820648193 0.15069805085659027
Correct 0 0 0.36606812477111816 0.24774950742721558 0.2837541997432709 0.10242819041013718
Correct 0 0 0.34563812613487244 0.24738076329231262 0.29162105917930603 0.1153600886464119
Incorrect 0 1 0.11946535110473633 0.3731593191623688 0.2663353681564331 0.24104002118110657
Correct 0 0 0.3369388282299042 0.2384195774793625 0.31144264340400696 0.11319901049137115
Correct 0 0 0.35437339544296265 0.2369813323020935 0.29568758606910706 0.11295770108699799
Incorrect 0 1 0.2277987152338028 0.28138601779937744 0.262768030166626 0.22804725170135498
Correct 0 0 0.35896140336990356 0.2433679699897766 0.290198415517807 0.10747220367193222
Correct 0 0 0.3096897304058075 0.2604665458202362 0.2865140736103058 0.1433296650648117
Correct 0 0 0.3486505448818207 0.25109824538230896 0.29505103826522827 0.10520020872354507
Correct 0 0 0.3366549015045166 0.2354927361011505 0.31434735655784607 0.11350502818822861
Correct 0 0 0.3423791825771332 0.2542558014392853 0.2925136983394623 0.11085131019353867
Correct 0 0 0.3557281494140625 0.25237470865249634 0.28496024012565613 0.10693692415952682
Correct 0 0 0.3250516653060913 0.25646597146987915 0.29973772168159485 0.1187446266412735
Correct 0 0 0.304587185382843 0.26490268111228943 0.2900656461715698 0.14044448733329773
Correct 0 0 0.34143659472465515 0.2528476417064667 0.2946910560131073 0.11102477461099625
Correct 0 0 0.3206758201122284 0.251650333404541 0.2945905029773712 0.13308334350585938
Correct 0 0 0.3336547017097473 0.24982576072216034 0.2807534635066986 0.13576599955558777
Correct 0 0 0.34657764434814453 0.25429680943489075 0.2868753671646118 0.1122501865029335
Correct 0 0 0.33248862624168396 0.2498517632484436 0.2942047119140625 0.12345491349697113
Incorrect 0 2 0.24620600044727325 0.3047496974468231 0.3130556046962738 0.13598868250846863
Correct 0 0 0.35604360699653625 0.23550176620483398 0.30185356736183167 0.10660108178853989
Correct 0 0 0.34863749146461487 0.24146594107151031 0.30057597160339355 0.10932057350873947
Correct 0 0 0.34610313177108765 0.24574564397335052 0.29644450545310974 0.11170678585767746
Correct 0 0 0.34887775778770447 0.24197964370250702 0.2989681363105774 0.11017441749572754
Correct 0 0 0.3398590087890625 0.24834690988063812 0.3060896396636963 0.10570438951253891
Correct 0 0 0.32664239406585693 0.24843333661556244 0.3003539443016052 0.12457030266523361
Correct 0 0 0.32899031043052673 0.2610528767108917 0.2993166446685791 0.11064019054174423
Correct 0 0 0.33423301577568054 0.247727632522583 0.3103271722793579 0.10771216452121735
Incorrect 0 1 0.1577981561422348 0.3472749888896942 0.27950966358184814 0.21541713178157806
Correct 0 0 0.32025009393692017 0.2630830407142639 0.28893935680389404 0.12772750854492188
Correct 0 0 0.34416186809539795 0.24520520865917206 0.29635944962501526 0.1142735406756401
Correct 0 0 0.3597051501274109 0.23615914583206177 0.29722529649734497 0.10691042244434357
Correct 0 0 0.30699801445007324 0.2650168836116791 0.28711816668510437 0.1408669352531433
Correct 0 0 0.36661848425865173 0.2348516434431076 0.29683807492256165 0.1016918271780014
Correct 0 0 0.34255340695381165 0.24335695803165436 0.30670303106307983 0.10738660395145416
Correct 0 0 0.3360605239868164 0.24213263392448425 0.30025166273117065 0.12155518680810928
Correct 0 0 0.36241257190704346 0.2454419583082199 0.2906675934791565 0.10147786140441895
Correct 0 0 0.363525927066803 0.24334509670734406 0.28626954555511475 0.10685939341783524
Correct 0 0 0.3048914670944214 0.27198657393455505 0.28462323546409607 0.1384987235069275
Correct 0 0 0.36028024554252625 0.23658853769302368 0.3018571734428406 0.1012740433216095
Correct 0 0 0.36011308431625366 0.23682937026023865 0.29856765270233154 0.10448991507291794
Correct 0 0 0.32939791679382324 0.2418680191040039 0.30766844749450684 0.12106561660766602
Correct 0 0 0.328996866941452 0.23844240605831146 0.2871815860271454 0.14537914097309113
Correct 0 0 0.3451264500617981 0.24403971433639526 0.3004947900772095 0.11033902317285538
Correct 0 0 0.31940585374832153 0.2553715407848358 0.29649606347084045 0.128726527094841
Correct 0 0 0.3681292235851288 0.24238838255405426 0.28334841132164 0.10613397508859634
Correct 0 0 0.3013969957828522 0.27972501516342163 0.26759710907936096 0.15128085017204285
Correct 0 0 0.34700360894203186 0.2546445429325104 0.2842557430267334 0.11409610509872437
Correct 0 0 0.3539430797100067 0.2594064176082611 0.28495359420776367 0.1016969308257103
Correct 0 0 0.32391154766082764 0.23917287588119507 0.30703768134117126 0.12987783551216125
Incorrect 0 2 0.23894189298152924 0.2477782815694809 0.3076745271682739 0.20560525357723236
Correct 0 0 0.3439541161060333 0.24423356354236603 0.30194342136383057 0.10986892879009247
Correct 0 0 0.37415802478790283 0.23515120148658752 0.29182741045951843 0.09886331111192703
Correct 0 0 0.3494681119918823 0.2400231510400772 0.2937096655368805 0.11679909378290176
Correct 0 0 0.3318127989768982 0.2579522430896759 0.28876620531082153 0.12146877497434616
Correct 0 0 0.3470294773578644 0.2546146512031555 0.291138619184494 0.10721728205680847
Correct 0 0 0.35710203647613525 0.24186265468597412 0.3011667728424072 0.09986860305070877
Incorrect 0 1 0.2573527693748474 0.2870498597621918 0.2844642698764801 0.17113308608531952
Correct 0 0 0.2806231677532196 0.2716272473335266 0.2756667137145996 0.17208287119865417
Incorrect 1 2 0.18931719660758972 0.27372321486473083 0.3448925018310547 0.19206708669662476
Incorrect 2 1 0.1565438061952591 0.3089251220226288 0.28410714864730835 0.2504239082336426
Correct 3 3 0.09520045667886734 0.28909868001937866 0.15826745331287384 0.4574333727359772
