# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.22780396044254303 0.25507861375808716 0.36761003732681274 0.14950740337371826
Correct 0 0 0.4537939429283142 0.18694905936717987 0.3178431987762451 0.04141385480761528
Correct 0 0 0.4976043999195099 0.17296914756298065 0.29609668254852295 0.03332975506782532
Correct 0 0 0.4612599313259125 0.18550439178943634 0.30833443999290466 0.04490121454000473
Correct 0 0 0.4104742705821991 0.22335965931415558 0.311151921749115 0.05501415207982063
Correct 0 0 0.4506443738937378 0.19882594048976898 0.3112298846244812 0.03929978981614113
Correct 0 0 0.4729871153831482 0.1774318814277649 0.31697097420692444 0.032610032707452774
Incorrect 0 2 0.2692374885082245 0.26890066266059875 0.34707850217819214 0.11478334665298462
Incorrect 0 2 0.31421053409576416 0.24893175065517426 0.3219090700149536 0.11494869738817215
Incorrect 1 2 0.14952342212200165 0.3404136598110199 0.38956618309020996 0.1204967126250267
Incorrect 2 1 0.0966186448931694 0.3681715726852417 0.27678772807121277 0.2584220767021179
Correct 3 3 0.010555349290370941 0.1028909683227539 0.05592423304915428 0.8306294083595276
