# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.36099740862846375 0.29014405608177185 0.31978148221969604 0.02907705493271351
Incorrect 0 1 0.10668797045946121 0.4932144284248352 0.3353325128555298 0.0647650882601738
Correct 0 0 0.47255489230155945 0.2270367294549942 0.28590643405914307 0.014502018690109253
Incorrect 0 2 0.32668179273605347 0.2979266345500946 0.3401506543159485 0.035240963101387024
Correct 0 0 0.5237141251564026 0.1930343508720398 0.2706461250782013 0.012605367228388786
Correct 0 0 0.5238958597183228 0.18144875764846802 0.28120243549346924 0.013452980667352676
Correct 0 0 0.4843392074108124 0.20343054831027985 0.29532691836357117 0.016903307288885117
Incorrect 0 1 0.2669682502746582 0.34694617986679077 0.3438560962677002 0.04222944751381874
Incorrect 0 2 0.17567794024944305 0.34903475642204285 0.4039405286312103 0.07134676724672318
Correct 0 0 0.4760627746582031 0.22613099217414856 0.28571194410324097 0.012094289995729923
Correct 0 0 0.37383511662483215 0.2632022202014923 0.3358469307422638 0.027115749195218086
Correct 0 0 0.5194275975227356 0.2106344848871231 0.2560645043849945 0.013873453252017498
Correct 0 0 0.4847869575023651 0.21633237600326538 0.28195345401763916 0.016927234828472137
Incorrect 0 1 0.02353554591536522 0.5063787698745728 0.3112727403640747 0.15881292521953583
Correct 0 0 0.46538078784942627 0.2111782282590866 0.307926207780838 0.015514856204390526
Correct 0 0 0.4844037592411041 0.2169138342142105 0.28310325741767883 0.015579169616103172
Incorrect 0 1 0.171452596783638 0.3802639842033386 0.27102425694465637 0.17725920677185059
Correct 0 0 0.5184547305107117 0.19536545872688293 0.272908091545105 0.013271762058138847
Correct 0 0 0.36489012837409973 0.2937015891075134 0.3070291578769684 0.034379128366708755
Correct 0 0 0.4803299903869629 0.2195425182580948 0.2859812378883362 0.014146282337605953
Correct 0 0 0.4826357066631317 0.2021123617887497 0.30184489488601685 0.013407045044004917
Correct 0 0 0.4778221845626831 0.22478187084197998 0.2814730703830719 0.015922902151942253
Correct 0 0 0.5011149048805237 0.20887422561645508 0.27550172805786133 0.014509154483675957
Correct 0 0 0.407131165266037 0.2788854241371155 0.2937346398830414 0.020248759537935257
Correct 0 0 0.3923763632774353 0.2771492898464203 0.29675057530403137 0.033723797649145126
Correct 0 0 0.4740535616874695 0.23563207685947418 0.2739960849285126 0.01631828024983406
Correct 0 0 0.44262829422950745 0.23668725788593292 0.29804953932762146 0.022634917870163918
Correct 0 0 0.45843374729156494 0.23328113555908203 0.28238189220428467 0.025903230533003807
Correct 0 0 0.47572314739227295 0.231747105717659 0.2760656774044037 0.01646406017243862
Correct 0 0 0.43804439902305603 0.2426386922597885 0.29780301451683044 0.02151385322213173
Incorrect 0 1 0.23503632843494415 0.3759627044200897 0.35081177949905396 0.038189154118299484
Correct 0 0 0.5152199268341064 0.18027332425117493 0.2917799949645996 0.012726709246635437
Correct 0 0 0.481829971075058 0.21317674219608307 0.28975358605384827 0.015239746309816837
Correct 0 0 0.4797123074531555 0.20739541947841644 0.2961329519748688 0.01675928384065628
Correct 0 0 0.4831428825855255 0.2070440649986267 0.29422250390052795 0.015590570867061615
Correct 0 0 0.46732181310653687 0.20956553518772125 0.30889466404914856 0.01421800721436739
Correct 0 0 0.4370119571685791 0.2481217384338379 0.2955712676048279 0.019295023754239082
Correct 0 0 0.4360348582267761 0.2453858107328415 0.3017708957195282 0.01680842414498329
Correct 0 0 0.4560914933681488 0.2195103019475937 0.30883246660232544 0.015565731562674046
Incorrect 0 1 0.05908544734120369 0.5067304372787476 0.28884947299957275 0.1453346312046051
Correct 0 0 0.41338032484054565 0.25933951139450073 0.30407455563545227 0.023205623030662537
Correct 0 0 0.47281089425086975 0.2132442444562912 0.29881012439727783 0.015134717337787151
Correct 0 0 0.5155476331710815 0.19734345376491547 0.27473774552345276 0.01237117312848568
Correct 0 0 0.38230565190315247 0.28224605321884155 0.29957330226898193 0.03587502986192703
Correct 0 0 0.49512261152267456 0.19717466831207275 0.2945324778556824 0.013170300051569939
Correct 0 0 0.48362454771995544 0.20463131368160248 0.29702073335647583 0.014723398722708225
Correct 0 0 0.46660006046295166 0.22533413767814636 0.29063910245895386 0.017426734790205956
Correct 0 0 0.531834065914154 0.1929890662431717 0.26344168186187744 0.01173522137105465
Correct 0 0 0.5249152779579163 0.19296765327453613 0.269428551197052 0.012688450515270233
Correct 0 0 0.379763662815094 0.2734442353248596 0.31884530186653137 0.02794683165848255
Correct 0 0 0.5210571885108948 0.18202996253967285 0.28499194979667664 0.011920920573174953
Correct 0 0 0.535981297492981 0.18163807690143585 0.27024418115615845 0.012136460281908512
Correct 0 0 0.4491080045700073 0.21204297244548798 0.3218693435192108 0.016979649662971497
Correct 0 0 0.4530239999294281 0.24053363502025604 0.2789667844772339 0.027475619688630104
Correct 0 0 0.4794997274875641 0.20894496142864227 0.29634684324264526 0.015208492055535316
Correct 0 0 0.41163170337677 0.26992636919021606 0.292847603559494 0.025594349950551987
Correct 0 0 0.5194402933120728 0.19529438018798828 0.2703256607055664 0.014939663000404835
Correct 0 0 0.3648347854614258 0.30374956130981445 0.2935037910938263 0.03791189566254616
Correct 0 0 0.48160043358802795 0.22829781472682953 0.27274391055107117 0.017357807606458664
Correct 0 0 0.5009467005729675 0.2296905368566513 0.2563258111476898 0.013037029653787613
Correct 0 0 0.40861302614212036 0.2500925362110138 0.315359890460968 0.02593451552093029
Incorrect 0 1 0.21500472724437714 0.3692501187324524 0.3476696014404297 0.06807557493448257
Correct 0 0 0.4912475347518921 0.20612677931785583 0.288035124540329 0.014590594917535782
Correct 0 0 0.5469986796379089 0.18416492640972137 0.25693976879119873 0.011896670795977116
Correct 0 0 0.5019446015357971 0.20186905562877655 0.27956295013427734 0.0166233591735363
Correct 0 0 0.4269880950450897 0.26043152809143066 0.29201897978782654 0.020561417564749718
Correct 0 0 0.47918084263801575 0.21702563762664795 0.2882137596607208 0.015579751692712307
Correct 0 0 0.5116051435470581 0.1896452158689499 0.28719237446784973 0.011557254008948803
Incorrect 0 2 0.26862505078315735 0.33845216035842896 0.343406617641449 0.04951610416173935
Incorrect 0 1 0.3145959675312042 0.31652289628982544 0.3144787847995758 0.05440238490700722
Correct 1 1 0.12230923026800156 0.44774699211120605 0.3881572484970093 0.04178649187088013
Incorrect 2 1 0.07126624137163162 0.4888765215873718 0.3002220094203949 0.13963516056537628
Correct 3 3 0.00456273416057229 0.15703250467777252 0.04165574908256531 0.7967490553855896
