# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.356694757938385 0.23871488869190216 0.28611189126968384 0.11847846955060959
Correct 0 0 0.3338405191898346 0.26000678539276123 0.2675763964653015 0.13857635855674744
Correct 0 0 0.3088710308074951 0.24462909996509552 0.27565425634384155 0.17084558308124542
Incorrect 0 1 0.15780064463615417 0.36452364921569824 0.230012446641922 0.24766328930854797
Correct 0 0 0.3740141689777374 0.2419731467962265 0.27744773030281067 0.10656493157148361
Incorrect 0 2 0.2811443507671356 0.22376789152622223 0.28713458776474 0.20795316994190216
Correct 0 0 0.38776686787605286 0.2276330292224884 0.27956539392471313 0.105034738779068
Correct 0 0 0.39938342571258545 0.21695122122764587 0.27479031682014465 0.10887499153614044
Correct 0 0 0.36535653471946716 0.22799058258533478 0.28851956129074097 0.11813328415155411
Incorrect 0 2 0.24599556624889374 0.2609845995903015 0.2686420977115631 0.22437775135040283
Incorrect 0 2 0.18640094995498657 0.22004619240760803 0.30927690863609314 0.28427591919898987
Correct 0 0 0.3688250780105591 0.24760445952415466 0.2792545557022095 0.104315847158432
Correct 0 0 0.2992534041404724 0.23469394445419312 0.29061996936798096 0.17543263733386993
Correct 0 0 0.3976709842681885 0.23710370063781738 0.2622348666191101 0.10299041122198105
Correct 0 0 0.37022924423217773 0.23549972474575043 0.27223309874534607 0.12203789502382278
Incorrect 0 1 0.08249016851186752 0.36244872212409973 0.2212621420621872 0.33379897475242615
Correct 0 0 0.3622133433818817 0.2279236614704132 0.28767627477645874 0.12218672782182693
Correct 0 0 0.38144370913505554 0.22573578357696533 0.27275753021240234 0.12006299942731857
Incorrect 0 3 0.1965118646621704 0.2645654082298279 0.2222130000591278 0.3167096972465515
Correct 0 0 0.39056596159935 0.23079635202884674 0.273562490940094 0.10507515072822571
Correct 0 0 0.3137201964855194 0.24749095737934113 0.26075682044029236 0.17803208529949188
Correct 0 0 0.37547799944877625 0.24221022427082062 0.2757936120033264 0.1065182164311409
Correct 0 0 0.3604568541049957 0.22265386581420898 0.29485049843788147 0.12203878164291382
Correct 0 0 0.37071695923805237 0.24535079300403595 0.27091872692108154 0.11301353573799133
Correct 0 0 0.3889123797416687 0.24044746160507202 0.26865968108177185 0.10198048502206802
Correct 0 0 0.3366135060787201 0.2527572512626648 0.27343976497650146 0.13718944787979126
Correct 0 0 0.3166547119617462 0.2561192214488983 0.26716259121894836 0.1600634902715683
Correct 0 0 0.3685683310031891 0.2411673218011856 0.2737467586994171 0.11651752144098282
Correct 0 0 0.33369338512420654 0.24357806146144867 0.2746085226535797 0.14812001585960388
Correct 0 0 0.35144010186195374 0.23803305625915527 0.25853776931762695 0.1519891321659088
Correct 0 0 0.3712024390697479 0.24226854741573334 0.26780965924263 0.11871930211782455
Correct 0 0 0.34628012776374817 0.24225223064422607 0.269369512796402 0.14209812879562378
Incorrect 0 1 0.24418260157108307 0.30050772428512573 0.29164525866508484 0.16366444528102875
Correct 0 0 0.389414519071579 0.221479594707489 0.284411758184433 0.10469410568475723
Correct 0 0 0.37874704599380493 0.22863033413887024 0.27729231119155884 0.11533036828041077
Correct 0 0 0.3708029091358185 0.23366892337799072 0.27860382199287415 0.11692436039447784
Correct 0 0 0.37320610880851746 0.22854731976985931 0.28078973293304443 0.11745686084032059
Correct 0 0 0.3669418692588806 0.23841704428195953 0.29143431782722473 0.10320685058832169
Correct 0 0 0.3463003635406494 0.2396603375673294 0.27407848834991455 0.13996084034442902
Correct 0 0 0.35429468750953674 0.254078209400177 0.28016555309295654 0.11146154999732971
Correct 0 0 0.3626358211040497 0.23441453278064728 0.29429957270622253 0.10865005105733871
Incorrect 0 1 0.1239117756485939 0.32715117931365967 0.239597350358963 0.3093397319316864
Correct 0 0 0.3332770764827728 0.25820192694664 0.26775315403938293 0.14076784253120422
Correct 0 0 0.3658485412597656 0.2338055670261383 0.2830173671245575 0.11732851713895798
Correct 0 0 0.38954898715019226 0.2232605516910553 0.2759265601634979 0.11126391589641571
Correct 0 0 0.31642141938209534 0.2565111815929413 0.26145172119140625 0.16561567783355713
Correct 0 0 0.39902737736701965 0.22258979082107544 0.2812016010284424 0.09718118607997894
Correct 0 0 0.3720986247062683 0.2325534224510193 0.2890234887599945 0.1063244566321373
Correct 0 0 0.35776036977767944 0.23412781953811646 0.272298127412796 0.13581371307373047
Correct 0 0 0.3965177834033966 0.2325342297554016 0.2702750861644745 0.10067294538021088
Correct 0 0 0.39639532566070557 0.22926700115203857 0.2680087089538574 0.10632890462875366
Correct 0 0 0.313405305147171 0.2680133581161499 0.2643217444419861 0.154259592294693
Correct 0 0 0.39814600348472595 0.22141724824905396 0.28361448645591736 0.09682229906320572
Correct 0 0 0.3930542469024658 0.22186647355556488 0.28135091066360474 0.10372836887836456
Correct 0 0 0.345611035823822 0.22878727316856384 0.2933866083621979 0.13221511244773865
Correct 0 0 0.34115836024284363 0.22913187742233276 0.25949016213417053 0.1702195554971695
Correct 0 0 0.3691912889480591 0.23230835795402527 0.28282904624938965 0.11567133665084839
Correct 0 0 0.3272080421447754 0.24867261946201324 0.2708257734775543 0.15329360961914062
Correct 0 0 0.39925748109817505 0.2309991866350174 0.2658148407936096 0.10392849892377853
Correct 0 0 0.3049710988998413 0.2758626639842987 0.24613051116466522 0.17303569614887238
Correct 0 0 0.37215855717658997 0.24522222578525543 0.26401451230049133 0.11860469728708267
Correct 0 0 0.3845708966255188 0.2511283755302429 0.2646894156932831 0.0996113047003746
Correct 0 0 0.336914986371994 0.2312069982290268 0.2844065725803375 0.14747144281864166
Incorrect 0 3 0.22222959995269775 0.237903892993927 0.2680296003818512 0.27183693647384644
Correct 0 0 0.3716493844985962 0.23217950761318207 0.2820403277873993 0.11413083225488663
Correct 0 0 0.4108487665653229 0.2199193835258484 0.2719034254550934 0.09732847660779953
Correct 0 0 0.37694093585014343 0.22797277569770813 0.27179715037345886 0.12328918278217316
Correct 0 0 0.345089316368103 0.2510850727558136 0.26576027274131775 0.13806533813476562
Correct 0 0 0.3736078441143036 0.2440394163131714 0.27417612075805664 0.1081765741109848
Correct 0 0 0.3889424800872803 0.22844672203063965 0.2838303744792938 0.09878041595220566
Incorrect 0 1 0.24685262143611908 0.2885904014110565 0.2637084424495697 0.2008485496044159
Correct 0 0 0.28266969323158264 0.26480159163475037 0.2555103600025177 0.19701829552650452
Incorrect 1 2 0.15528111159801483 0.25350266695022583 0.2956733703613281 0.2955428659915924
Incorrect 2 3 0.11581644415855408 0.2716962695121765 0.22132444381713867 0.3911628723144531
Correct 3 3 0.043056610971689224 0.19605140388011932 0.08299481868743896 0.6778970956802368
