# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.09836464375257492 0.4146935045719147 0.42018479108810425 0.06675706803798676
Correct 0 0 0.46928539872169495 0.19437278807163239 0.3241552710533142 0.012186507694423199
Incorrect 0 2 0.3103482127189636 0.25448545813560486 0.4037550091743469 0.03141133114695549
Correct 0 0 0.5255542993545532 0.1629887968301773 0.3011437654495239 0.010313134640455246
Correct 0 0 0.5199500322341919 0.15105126798152924 0.3177231252193451 0.01127561368048191
Correct 0 0 0.4815309941768646 0.1738342046737671 0.3302217125892639 0.014413099735975266
Incorrect 0 2 0.2573312819004059 0.3015422821044922 0.39870181679725647 0.042424630373716354
Incorrect 0 2 0.15768733620643616 0.29803311824798584 0.4789409637451172 0.06533856689929962
Correct 0 0 0.48041391372680664 0.19068250060081482 0.31908178329467773 0.00982184149324894
Incorrect 0 2 0.36531558632850647 0.220730260014534 0.3902197480201721 0.023734353482723236
Correct 0 0 0.5229095816612244 0.17937393486499786 0.2861015796661377 0.01161489449441433
Correct 0 0 0.48522573709487915 0.1852995604276657 0.3150848150253296 0.01438993215560913
Incorrect 0 1 0.0187580194324255 0.4011060297489166 0.38450315594673157 0.19563283026218414
Correct 0 0 0.45774298906326294 0.1795911341905594 0.34982332587242126 0.012842528522014618
Correct 0 0 0.47996386885643005 0.1842937469482422 0.32239270210266113 0.013349633663892746
Incorrect 0 1 0.16290439665317535 0.3294070065021515 0.31461650133132935 0.193072110414505
Correct 0 0 0.5192201733589172 0.1649051457643509 0.3050312101840973 0.010843492113053799
Correct 0 0 0.3620382845401764 0.25605419278144836 0.3495085537433624 0.03239894658327103
Correct 0 0 0.47667399048805237 0.18520182371139526 0.32630836963653564 0.011815809644758701
Correct 0 0 0.47810104489326477 0.17065246403217316 0.3400135040283203 0.011233018711209297
Correct 0 0 0.4781051278114319 0.19250984489917755 0.31587159633636475 0.01351346354931593
Correct 0 0 0.5008570551872253 0.1783260852098465 0.3088773488998413 0.011939598247408867
Correct 0 0 0.40528395771980286 0.23876379430294037 0.3382008969783783 0.0177513025701046
Correct 0 0 0.388204425573349 0.24118976294994354 0.3395075798034668 0.031098200008273125
Correct 0 0 0.4773792326450348 0.20311807096004486 0.3057176172733307 0.013785137794911861
Correct 0 0 0.43900299072265625 0.20077288150787354 0.34060144424438477 0.019622664898633957
Correct 0 0 0.45313096046447754 0.19812269508838654 0.3256419599056244 0.023104367777705193
Correct 0 0 0.4761509895324707 0.199543759226799 0.3099432587623596 0.014362026937305927
Correct 0 0 0.43357571959495544 0.20574158430099487 0.341983437538147 0.018699191510677338
Incorrect 0 2 0.22861891984939575 0.3415285646915436 0.3938136398792267 0.03603890538215637
Correct 0 0 0.5113834142684937 0.15094749629497528 0.3272706866264343 0.010398399084806442
Correct 0 0 0.4783799648284912 0.18430960178375244 0.3241821527481079 0.013128271326422691
Correct 0 0 0.4738955497741699 0.17774458229541779 0.3339537978172302 0.014406106434762478
Correct 0 0 0.4791660010814667 0.17681823670864105 0.33058062195777893 0.013435169123113155
Correct 0 0 0.4653891623020172 0.17836172878742218 0.34451085329055786 0.011738322675228119
Correct 0 0 0.4318585991859436 0.2127165049314499 0.33874890208244324 0.016676010563969612
Correct 0 0 0.4310513734817505 0.21479111909866333 0.33985698223114014 0.01430050004273653
Correct 0 0 0.4467531442642212 0.18986040353775024 0.3500966727733612 0.013289710506796837
Incorrect 0 1 0.05320893973112106 0.46600085496902466 0.3210313022136688 0.15975888073444366
Correct 0 0 0.4055970311164856 0.22465577721595764 0.34889382123947144 0.02085329405963421
Correct 0 0 0.46821874380111694 0.1824214607477188 0.3366408348083496 0.012718950398266315
Correct 0 0 0.5129135847091675 0.16602562367916107 0.31092947721481323 0.010131330229341984
Correct 0 0 0.3786126673221588 0.2442009449005127 0.3434029519557953 0.03378341719508171
Correct 0 0 0.4879494309425354 0.17015351355075836 0.33100688457489014 0.010890133678913116
Correct 0 0 0.4788964092731476 0.17465431988239288 0.3342076539993286 0.012241638265550137
Correct 0 0 0.4609781801700592 0.1918875128030777 0.33208945393562317 0.015044841915369034
Correct 0 0 0.5320146679878235 0.1638960838317871 0.2943156957626343 0.009773587808012962
Correct 0 0 0.5274074077606201 0.16025035083293915 0.30197474360466003 0.010367501527071
Correct 0 0 0.3696100115776062 0.23761704564094543 0.3677201569080353 0.025052759796380997
Correct 0 0 0.5238120555877686 0.15799103677272797 0.30843883752822876 0.009758055210113525
Correct 0 0 0.5342243313789368 0.15494778752326965 0.30071374773979187 0.01011408306658268
Correct 0 0 0.4426669478416443 0.1782974749803543 0.36448273062705994 0.014552803710103035
Correct 0 0 0.4486318528652191 0.20358172059059143 0.3231101930141449 0.024676179513335228
Correct 0 0 0.4762386679649353 0.17990005016326904 0.33104753494262695 0.012813731096684933
Correct 0 0 0.40902337431907654 0.23046058416366577 0.337390273809433 0.023125814273953438
Correct 0 0 0.5194559693336487 0.1667826920747757 0.3012891411781311 0.012472245842218399
Correct 0 0 0.359688401222229 0.26582086086273193 0.33950942754745483 0.03498130291700363
Correct 0 0 0.48033666610717773 0.1965637505054474 0.30819088220596313 0.01490868628025055
Correct 0 0 0.5056719183921814 0.19695429503917694 0.28635188937187195 0.01102189626544714
Correct 0 0 0.4031161963939667 0.21515806019306183 0.35901790857315063 0.02270776778459549
Incorrect 0 2 0.20092900097370148 0.3117097318172455 0.42432400584220886 0.06303728371858597
Correct 0 0 0.48929160833358765 0.17318865656852722 0.3253859877586365 0.012133762240409851
Correct 0 0 0.55202317237854 0.15293629467487335 0.285287469625473 0.009753033518791199
Correct 0 0 0.49902695417404175 0.17048372328281403 0.3163636326789856 0.01412576250731945
Correct 0 0 0.4213433265686035 0.222670316696167 0.3373340666294098 0.018652237951755524
Correct 0 0 0.4758831858634949 0.18416978418827057 0.3267771303653717 0.013169852085411549
Correct 0 0 0.5085326433181763 0.15800660848617554 0.3239848017692566 0.009475967846810818
Incorrect 0 2 0.2586958408355713 0.2905336916446686 0.4034327268600464 0.04733777418732643
Incorrect 0 2 0.3057543635368347 0.2820213735103607 0.36028581857681274 0.05193844437599182
Incorrect 1 2 0.1083008423447609 0.378763347864151 0.47079741954803467 0.04213838279247284
Incorrect 2 1 0.060755278915166855 0.42064371705055237 0.3548296093940735 0.16377145051956177
Correct 3 3 0.002621346851810813 0.09016647189855576 0.03832630813121796 0.86888587474823
