# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.5405564904212952 0.1462467461824417 0.3097425699234009 0.0034541708882898092
Correct 0 0 0.3954850435256958 0.2411879599094391 0.3524411618709564 0.010885816998779774
Correct 0 0 0.46739768981933594 0.1766536384820938 0.35177746415138245 0.004171197302639484
Correct 0 0 0.5029867887496948 0.14980414509773254 0.34344202280044556 0.0037669935263693333
Correct 0 0 0.47829970717430115 0.18299314379692078 0.33368659019470215 0.005020556040108204
Correct 0 0 0.4898330271244049 0.1714354306459427 0.33444687724113464 0.004284652415663004
Correct 0 0 0.43515127897262573 0.21818098425865173 0.3405362069606781 0.006131591275334358
Incorrect 0 2 0.37055087089538574 0.24567508697509766 0.3716125786304474 0.012161437422037125
Correct 0 0 0.4843033254146576 0.1950179636478424 0.31561318039894104 0.005065471865236759
Correct 0 0 0.45852693915367126 0.18414519727230072 0.35096046328544617 0.006367424502968788
Correct 0 0 0.43922728300094604 0.19760723412036896 0.353653222322464 0.009512300603091717
Correct 0 0 0.4809751510620117 0.1896371841430664 0.3245301842689514 0.004857446998357773
Correct 0 0 0.4446655213832855 0.18717679381370544 0.36160898208618164 0.006548637989908457
Incorrect 0 2 0.2215137928724289 0.36316660046577454 0.4008118808269501 0.014507697895169258
Correct 0 0 0.5173121690750122 0.13543197512626648 0.34385955333709717 0.0033963480964303017
Correct 0 0 0.48970016837120056 0.1697307676076889 0.3357481062412262 0.004820873029530048
Correct 0 0 0.4619772434234619 0.16622254252433777 0.36654049158096313 0.005259691271930933
Correct 0 0 0.4944748878479004 0.16119499504566193 0.3398601710796356 0.004469905514270067
Correct 0 0 0.4592496454715729 0.16232652962207794 0.3740069568157196 0.004416907671838999
Correct 0 0 0.407698392868042 0.21673838794231415 0.36883437633514404 0.006728877779096365
Correct 0 0 0.3935020864009857 0.22029773890972137 0.38023170828819275 0.005968492478132248
Correct 0 0 0.41591429710388184 0.18854965269565582 0.39008182287216187 0.005454216152429581
Incorrect 0 1 0.03946252167224884 0.5695833563804626 0.3048926889896393 0.08606141060590744
Incorrect 0 2 0.373312383890152 0.23322656750679016 0.38516485691070557 0.008296189829707146
Correct 0 0 0.4715902507305145 0.1629311591386795 0.3612452447414398 0.004233298823237419
Correct 0 0 0.516651451587677 0.15301965177059174 0.32676079869270325 0.0035680443979799747
Incorrect 0 2 0.35005033016204834 0.25770124793052673 0.37940317392349243 0.012845237739384174
Correct 0 0 0.44999098777770996 0.1670474410057068 0.3786683976650238 0.004293098580092192
Correct 0 0 0.4680924415588379 0.16547195613384247 0.36188337206840515 0.0045523191802203655
Correct 0 0 0.4512454569339752 0.18633106350898743 0.3568118214607239 0.005611712578684092
Correct 0 0 0.5454723238945007 0.14628414809703827 0.304962694644928 0.0032807947136461735
Correct 0 0 0.539034366607666 0.14404994249343872 0.3135678768157959 0.0033478133846074343
Incorrect 0 2 0.3277311623096466 0.2536099851131439 0.40801095962524414 0.01064796932041645
Correct 0 0 0.5278812646865845 0.14051489531993866 0.328252375125885 0.0033513992093503475
Correct 0 0 0.5518122315406799 0.1357879638671875 0.30904772877693176 0.003352123312652111
Correct 0 0 0.47341012954711914 0.1511686146259308 0.37078988552093506 0.004631387069821358
Correct 0 0 0.4622327387332916 0.19101589918136597 0.3372066617012024 0.009544739499688148
Correct 0 0 0.48506560921669006 0.1652538925409317 0.3452906012535095 0.004389938898384571
Correct 0 0 0.44339603185653687 0.2094854712486267 0.3396831452846527 0.007435328792780638
Correct 0 0 0.4969623386859894 0.16518427431583405 0.3329993784427643 0.004854006227105856
Incorrect 0 2 0.3224424719810486 0.28473320603370667 0.37815624475479126 0.01466811541467905
Correct 0 0 0.494040846824646 0.18093906342983246 0.31971243023872375 0.005307722836732864
Correct 0 0 0.5326492190361023 0.1713230162858963 0.29231831431388855 0.003709440818056464
Correct 0 0 0.43351247906684875 0.19496208429336548 0.36327698826789856 0.008248464204370975
Incorrect 0 2 0.19424323737621307 0.31101274490356445 0.46484774351119995 0.02989625558257103
Correct 0 0 0.49711036682128906 0.15705451369285583 0.3416990637779236 0.004136060830205679
Correct 0 0 0.5855348706245422 0.13404260575771332 0.277334064245224 0.0030884870793670416
Correct 0 0 0.5141065120697021 0.15448406338691711 0.32622629404067993 0.005183089524507523
Correct 0 0 0.4102073907852173 0.22143453359603882 0.3616207540035248 0.006737242452800274
Correct 0 0 0.45567530393600464 0.18018732964992523 0.359163761138916 0.004973596893250942
Correct 0 0 0.5115328431129456 0.14247669279575348 0.34280452132225037 0.0031859297305345535
Incorrect 0 2 0.21631191670894623 0.32306382060050964 0.44026514887809753 0.020359128713607788
Incorrect 0 2 0.24907580018043518 0.3302095830440521 0.39517369866371155 0.025540892034769058
Incorrect 1 2 0.09392516314983368 0.4367559254169464 0.45836642384529114 0.010952537879347801
Incorrect 2 1 0.043229732662439346 0.510284960269928 0.3697630763053894 0.07672221213579178
Correct 3 3 0.0007049372652545571 0.09161285310983658 0.023792805150151253 0.883889377117157
